title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Słowa Ojców Pustyni ",Wiesław Szczygieł,"
religia ",Wydawnictwo M,"
8372218412 ",,,"
2003-01-01 ","
2003-01-01 ",,"
polski ",,,"
Kiedy bratu przychodzą do głowy złe myśli, nie powinien żadną miarą wypędzać ich inaczej niż słowami Pisma albo słowami starców. Kiedy pan domu wchodzi do swojego domu, uciekają stamtąd obce przybłędy"". "
"
Punisher Vol.4 #22 ",Steve Dillon,"
komiksy ",Marvel Comics,,,"
PUNISHER (2001) #22 ","
2003-01-01 ",,"
24 ","
angielski ",,,
"
Encyklopedia starożytnego Egiptu ",praca zbiorowa,"
historia ",Bellona,"
8311097127 ","
Rzetelnie i ze swadą zrelacjonowane dzieje starożytnego Egiptu, jednej z najstarszych cywilizacji świata. Możemy zapoznać się z życiem codziennym Egipcjan, ich zajęciami, kulturą, religią, mentalnością. Całość bogato ilustrowana pięknymi zdjęciami i szczegółowymi rysunkami. ",,"
2003-01-01 ","
2003-01-01 ","
128 ","
polski ",,,
"
Mniej to więcej! ",praca zbiorowa,"
literatura piękna ",Edycja Świętego Pawła,"
83-7168-694-3 ","
""Najmniejsza książeczka nasuwająca piękne myśli i szlachetne uczucia, więcej warta od wszystkich zakurzonych mądrości i traktatów naukowych"".
Anatol France ",,"
2003-01-01 ","
2003-01-01 ","
16 ","
polski ",,,
"
Najwspanialsze samoloty ",Jarrett Philip,"
powieść historyczna ",Solis,"
8387112321 ","
Bogaty zbiór fotografii dużego formatu słynnych latających maszyn w niespotykanym dotychczas wyborze, historyczne zdjęcia i plakaty, przywołujące romantykę powietrznych podróży w pierwszym stuleciu lotnictwa, dokładne życiorysy pionierów i twórców lotnictwa, którzy odmienili nasze dzieje i kształtowali historię, najwspanialszy przewodnik zarówno po dotychczasowych osiągnięciach, jak i nowościach. ",,"
2003-01-01 ","
2003-01-01 ","
176 ","
polski ",,,
"
Record-play ",Grzegorz Kaźmierczak,"
poezja ",NA Marketing,"
9788386735136 ",,,"
2003-01-01 ","
2003-01-01 ","
30 ","
polski ",,,
"
Kwestionariusze w socjologii ",Leszek Gruszczyński,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Uniwersytetu Śląskiego,"
8322612923 ",,,"
2003-01-01 ","
2003-01-01 ","
162 ","
polski ",,,
"
Ja Piotr, on pies i te guziki ",Irena Wierzbanowska-Kawalec,"
literatura piękna ",Stowarzyszenie Twórcze Artystyczno-Literackie,"
8388527487 ",,,"
2003-01-01 ","
2003-01-01 ","
140 ","
polski ",,,
"
Przygody Ducha Gór ",Werner Fiala,"
baśnie, legendy, podania ",Kopretina,,"
Zbiór opowiadań o karkonoskim Duchu Gór. ",,"
2003-01-01 ","
2003-01-01 ","
61 ","
polski ",,"

""Przygody Ducha Gór"" kupiłem kilka lat temu podczas wizyty w KArpaczu, wtedy też przeczytałem tą pozycję, jednak nie dodałem do listy pozycji przeczytanych. W tym roku również odwiedziłem Karkonosze, tym razem po czeskiej stronie. Po powrocie do domu sięgnąłem po tą książeczkę jeszcze raz. Tym razem jeszcze bardziej delektowałem się legendami opisanymi w tej książce. Większość miejsc opisanych w legendach zawartych w tej książeczce leży dziś po czeskiej stronie i właśnie w tym roku odwiedziłem te miejsca. Chodzi tu o na przykład o Spindlerovy Mlyn czy też miasteczko Vrchlabi. 

Najbardziej podoba mi się pierwsza legenda o tym jak tajemniczy Śląz z dalekiej krainy dotarł do KArkonoszy. Najpierw żeglował możami, dotarł do ujścia ogromnej rzeki a następnie płynął i wreszcie szedł piechotą aż do źródeł tej rzeki. W ten oto sposób dotarł do źródeł ogromnej rzeki w wielkich górach. Te góry obrał za swój nowy dom. W Karkonoszach można się zakochać. Dobrze jest poznać legendy tych gór leżących po polskiej i czeskiej stronie. Dobrze jest też poznać te góry po obu stronach granicy. 

""Przygody Ducha Gór"" kupiłem kilka lat temu podczas wizyty w KArpaczu, wtedy też przeczytałem tą pozycję, jednak nie dodałem do listy pozycji przeczytanych. W tym roku również odwiedziłem Karkonosze, tym razem po czeskiej stronie. Po powrocie do domu sięgnąłem po tą książeczkę jeszcze raz. Tym razem jeszcze bardziej delektowałem się legendami opisanymi w tej książce. ... 

więcej



mniej





Pokaż mimo to


",
"
Carnival ",Annette Keen,"
literatura młodzieżowa ",Penguin Readers,"
0582505305 ",,,"
2003-01-01 ","
2003-01-01 ",,"
polski ",,,
"
Ratusz poznański ",Jan Skuratowicz,"
powieść historyczna ",Wydawnictwo Miejskie,"
9788387847937 ","
Album przedstawia historię i dokumentuje obecność budynku ratusza miejskiego na terenie miasta Poznania. ",,"
2003-01-01 ","
2003-01-01 ","
121 ","
polski ",,,
"
Domy mediowe ",Kacper Bartczak,"
poezja ",Łódź,"
8388529862 ",,,"
2003-01-01 ","
2003-01-01 ","
47 ","
polski ",,,
"
Mirae caritatis. O Przenajświętszej Eucharystii ",Leon XIII,"
religia ",Te Deum Wydawnictwo Tradycji Katolickiej,,"
Z tym cudem w swoim rodzaju największym łączą się niezliczone inne cuda. Tu bowiem zawieszone są wszelkie prawa natury: cała substancja chleba i wina zamienia się w Ciało i Krew Chrystusa; przymioty chleba i wina bez ich substancji utrzymują się mocą Bożą; Ciało Chrystusowe w tylu naraz miejscach się znajduje, w ilu miejscach sprawuje się Najświętszy Sakrament. Aby zaś umysł ludzki tym więcej czcił tę tajemnicę, przychodzą w pomoc cuda na jej cześć i w dawnych, i w naszych czasach zdziałane. ","
Mirae Caritatis ","
2003-01-01 ","
2003-01-01 ","
28 ","
polski ",,,
"
La multitud errante ",Laura Restrepo,"
literatura piękna ",Editorial Anagrama,"
9788433968395 ","
¿Cómo puedo yo decirle que nunca la va a encontrar, si ha gastado la vida buscándola? Es el interrogante del cual arranca Laura Restrepo en esta novela -periodismo de los sueños o reportaje alucinado- sobre el peregrinaje y la búsqueda, eterna cadena a la cual la autora se atreve a añadirle un nuevo eslabón: la sobrecogedora posibilidad del encuentro. En un albergue para caminantes, en el último rincón del planeta, se anuda un intenso triángulo de pasiones contenidas entre una mujer desaparecida en los tráfagos de la guerra, un hombre que por amor se dedica a buscarla y una extranjera, vinculada a algún organismo de derechos humanos, que a medida que lo ayuda a buscarla se va acercando cada vez más a él. Sobre el telón de fondo se deslizan en procesión fantasmagórica los millones de seres humanos que en su desplazamiento forzado protagonizan el más grande de los dramas del mundo contemporáneo, pero que además son, desde tiempos inmemoriales, la temeraria avanzada de cada nueva civilización que se asienta sobre el planeta. ",,"
2003-01-01 ",,"
139 ","
hiszpański ",,,
"
Gminy żydowskie w dawnej Rzeczpospolitej. Wybór tekstów źródłowych. ",Anna Michałowska-Mycielska,"
historia  ",Wydawnictwo Akademickie Dialog,"
8388938576 ",,,"
2003-01-01 ","
2003-01-01 ","
187 ","
polski ",,,
"
Błękit. 50 wierszy z lat 2000-2002 ",Jerzy Szymik,"
poezja ",Księgarnia św. Jacka,"
8370303552 ","
Najnowszy tomik poezji znanego teologa i poety ks. Jerzego Szymika to zbiór wierszy z lat 2000 - 2005.

Czytając księdza Jerzego Szymika wydaje mi się, że religia może uratować poezję przed otaczającym chaosem
Czesław Miłosz

(...) ta poezja pokazuje świat ważniejszy od naszego profesjonalnego zaangażowania; świat którego w naszej pracy i coraz dalej posuwającej się specjalizacji nie należy tracić z oczu. Bowiem ""z pewnej odległości i po jakimś czasie wszystko staje się zmugą drgającego błękitu"". Oto powody, dla których jestem Księdzu Jerzemu wdzięczny za ten tomik, (...) cieszę się bardzo, że ksiądz Szymik jest progesorem teologii w Katolickim Uniwersytecie Lubelskim. Nie jest jedynym wśród pracowników tej Uczelni, który poezją ubogaca swoje życie i nas. To dobry znak: to znaczy, że w KUL-u jest miejsce nie tylko na naukę, ale i na głębszy oddech ducha. Jest miejsce na błękit. Bogu dzięki!
Andrzej Szostek MIC, Rektor KUL ",,"
2003-01-01 ","
2003-01-01 ","
84 ","
polski ",,"

W poezji księdza Szymika najbardziej podobają mi się wiersze, w których autor opisuje drugiego człowieka. Stwarza przeniknięte miłością i zrozumieniem portrety swoich bliskich a czasem osób spotkanych przypadkiem. 

W poezji księdza Szymika najbardziej podobają mi się wiersze, w których autor opisuje drugiego człowieka. Stwarza przeniknięte miłością i zrozumieniem portrety swoich bliskich a czasem osób spotkanych przypadkiem. 



Pokaż mimo to


",
"
Brońcie Polski! Niemiecki ekspert ostrzega przed Unią Europejską ",Carl Beddermann,"
historia ",Inicjatywa Wydawnicza Ad Astra,"
8387538604 ","
Beddermannowi nie chodzi wyłącznie o to, aby napiętnować gospodarczy egoizm i ekspansjonizm Piętnastki, groteskową unijną biurokrację, czy postępującą już od dawna degenerację tego zwykłego cechu kupieckiego.Za główny swój cel uważa obudzenia czujności Polaków i uświadomienie im, że to właśnie ta polska swoista niedbałość, dobroduszność i łatwowierność umożliwia Zachodowi w unijnym przebraniu splądrowanie Polski i wyeliminowanie jej jako konkurenta gospodarczego. ",,"
2003-01-01 ","
2003-01-01 ","
99 ","
polski ",,,
"
Stalinin lehmät ",Sofi Oksanen,"
literatura piękna ",WSOY,"
9789510282236 ","
Stalinin lehmät on dramaturgiaa opiskelevan Sofi Oksasen (s. 1977) vahvasti feministinen esikoisromaani, joka saa voimansa Annan sisäisen naiskuvan yhteentörmäyksestä yhteiskunnallisen todellisuuden kanssa. Se purkaa myös heterokeskeisiä stereotypioita syömishäiriöistä ja antaa kriittisen piston menneiden vuosikymmenten poliittiselle skitsofrenialle, jonka oireet näkyvät edelleen. ",,"
2003-01-01 ",,"
477 ","
fiński ",,,
"
Kuchnia śląska ",Marek Szołtysek,"
kulinaria, przepisy kulinarne ",Śląskie ABC,"
8388966073 ","
W książce znajdziesz opis bogatej tradycji śląskiego stołu. To oryginalna książka kucharska, gdzie przepisy pełne są zdjęć każdego etapu przyrządzania potrawy. Przeczytasz tutaj o śląskich serwetach, biksach, głodzie, świniobiciu, kropelniczce, świyncelniku, szpajzie, siemieniotce, kołoczu, dzikim szałocie, ciaper-kapuście, fazanie w galotach, no i oczywiście o śląskich kluskach, modryj kapuście, roladach… ",,"
2003-01-01 ","
2003-01-01 ","
114 ","
polski ",,,
"
Kariera i rozwój zawodowy ",Marek Suchar,"
poradniki ",Osrodek Doradztwa i Doskonalenia Kadr,"
9788371877933 ",,,"
2003-01-01 ","
2003-01-01 ","
148 ","
polski ",,,
"
Wybuchowy wiek : nastolatki w drodze ku miłości ",Tonino Lasconi,"
popularnonaukowa ",Wydawnictwo Salezjańskie,"
8372011001 ",,,"
2003-01-01 ","
2003-01-01 ","
99 ","
polski ","
Alicja Lis ",,
"
Ptaki I. Leksykon zwierząt ",praca zbiorowa,"
flora i fauna ",Świat Książki,"
8372278911 ","
Seria 10-ciu tomów poświecona jest wszystkim grupom zwierząt, w tym 3 tomy obejmują ptaki. 
Tom ""Ptaki 1"" opisuje takie rodzaje ptaków jak: strusie, pingwiny, nury, perkozy, rurkonose, wiosłonogie, brodzące, blaszkodziobe, a także ptaki drapieżne. ","
Tierlexikon IV, Vogel I ","
2003-01-01 ","
2003-01-01 ","
160 ","
polski ","
Andrzej Kruszewicz, Beata Bałucińska ","

Cześć pierwsza (z cyklu ""Ptaki"", bowiem ""Leksykon zwierząt"" zawiera także tomy n.t. pozostałych grup królestwa Zwierząt (Animalia)) obejmuje swoją tematyką ptaki brodzące, wodne, strusie oraz drapieżne. Opisy gatunków są niezwykle dokładne, zawarto w nich mnóstwo informacjii i nie pominięto właściwie niczego. Niestety, z powodu ograniczonego miejsca nie opisano wszystkich gatunków, o jakich chciałabym przeczytać, ale lepiej rzetelnie opisać ich mniejszą część, niż w kilku zdaniach wszystkie- takich książek mamy mnóstwo. Można zaważyć, że poszczególne opisy zostały napisane przez specjalistów w danej rodzinie ptaków- jest to książka zbiorowa, nie bez powodu- jak widać- wąskie specjalizje Autorów podnoszą wartość opisów gatunków, są one dokładniejsze i bogatsze w szczegóły. W powodzi lepszych i gorszych leksykonów opisujących ptaki ta pozycja wyraźnie wyróżnia się ""na plus"". Polecam wszystkim ""ptako-lubom"" i nie tylko. 

Cześć pierwsza (z cyklu ""Ptaki"", bowiem ""Leksykon zwierząt"" zawiera także tomy n.t. pozostałych grup królestwa Zwierząt (Animalia)) obejmuje swoją tematyką ptaki brodzące, wodne, strusie oraz drapieżne. Opisy gatunków są niezwykle dokładne, zawarto w nich mnóstwo informacjii i nie pominięto właściwie niczego. Niestety, z powodu ograniczonego miejsca nie opisano wszystkich... 

więcej



mniej





Pokaż mimo to


",
"
Ruś Kijowska i Polska w średniowieczu (X-XIII w.) ",Stanisław Bylina,"
historia ",Instytut Historii PAN,"
8388909150 ",,,"
2003-01-01 ","
2003-01-01 ","
129 ","
polski ",,,
"
SFera nr 6/03 ",Kir Bułyczow,"
czasopisma ",Dom Mediowy Sukces sp. z o.o.,"
17300339 ",,,"
2003-01-01 ","
2003-01-01 ","
100 ","
polski ",,,
"
Epifanie i katatonie ",Robert Rybicki,"
poezja ",Instytut Mikołowski,"
8391206793 ","
Debiutancki tomik wierszy Roberta Rybickiego z 2003 roku ",,"
2003-01-01 ","
2003-01-01 ","
75 ","
polski ",,,
"
Erich Brost: życie i działalność gdańskiego socjaldemokraty ",Marek Andrzejewski,"
historia ",Marpress,"
8389091291 ","
PrzybliŇľajńÖc polskiemu Czytelnikowi bogate i dŇāugie Ňľycie Ericha Brosta, jego pozbawionńÖ, jak sińô wielu Niemcom w√≥wczas mogŇāo wydawańá, szans na zwycińôstwo walkńô z brunatnym reŇľimem, chciaŇāem wskazańá na zŇāoŇľonoŇõńá polsko-gdaŇĄskich stosunk√≥w i na niebezpieczeŇĄstwo mimowolnego patrzenia na nie gŇā√≥wnie przez pryzmat p√≥Ňļniejszych wydarzeŇĄ i martyrologii gdaŇĄskiej Polonii. Terror stosowany wobec ludnoŇõci polskiej ze strony rodak√≥w Ericha Brosta jest faktem niepodwaŇľalnym. Nie zapominajńÖc o cierpieniach zamieszkaŇāych w GdaŇĄsku Polak√≥w, warto jednak wiedzieńá, Ňľe ofiarami bestialstwa hitlerowc√≥w padali r√≥wnieŇľ gdaŇĄscy Niemcy, kt√≥rzy za wiernoŇõńá swoim politycznym zapatrywaniom, za przywińÖzanie do zasad demokratycznych pŇāacili karierńÖ zawodowńÖ, ucieczkńÖ na emigracjńô, zdrowiem, a nawet Ňľyciem. ",,"
2003-01-01 ","
2003-01-01 ","
130 ",,,,
"
Karp i inne ryby ",Tadeusz Barowicz,"
kulinaria, przepisy kulinarne ",Klub dla Ciebie,"
8389314800 ",,,"
2003-01-01 ","
2003-01-01 ","
212 ","
polski ",,,
"
Dziennik telewizyjny: grzechy i grzeszki ",Tadeusz Zakrzewski,"
publicystyka literacka, eseje ",Książka i Wiedza,"
8305133079 ",,,"
2003-01-01 ","
2003-01-01 ",,"
polski ",,,
"
Gimnastyka, która leczy, metoda ćwiczeń Josepha Pilatesa ",Alycea Ungaro,"
sport ",Świat Książki,"
9788373910287 ",,"
Pilates, body in motion ","
2003-01-01 ","
2003-01-01 ","
176 ","
polski ","
Zbigniew Kościuk ",,
"
Owczarki kaukaskie ",Anna Redlicka,"
flora i fauna ",Mako Press,"
8386203560 ",,,"
2003-01-01 ","
2003-01-01 ","
68 ","
polski ",,,
"
Erotoscope ",Tomi Ungerer,"
albumy ",Taschen,"
3822823813 ","
This title is a retrospective of the erotic art of Tomi Ungerer. ","
Erotoscope ","
2003-01-01 ",,"
416 ","
angielski ",,,
"
Komunikowanie się we współczesnym świecie ",praca zbiorowa,"
nauki społeczne (psychologia, socjologia, itd.) ",Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej,"
8322721005 ","
Opracowanie skierowane do wszystkich osób zainteresowanych skutecznym porozumiewaniem się, przede wszystkim do studentów. Odzwierciedla ono - z jednej strony - zakres zainteresowań naukowych poszczególnych Autorów, z drugiej zaś - ukazuje różne aspekty złożonego procesu komunikowania się. Artykuły zamieszczone w części pierwszej koncentrują się wokół ogólnych zagadnień porozumiewania się, prace części drugiej skupiają się na zagadnieniach kształtowania owej umiejętności, podczas gdy część trzecia dotyczy problemów związanych z zakłóceniami umiejętności komunikowania się, co w praktyce oznacza brak umiejętności nawiązywania prawidłowych interakcji z otoczeniem. ",,"
2003-01-01 ","
2003-01-01 ","
166 ","
polski ",,"

Zbiór kilkunastu artykułów uniwersyteckich popartych wynikami badań. Wartościowa książka, zwróciła moją uwagę na takie kwestie jak:
- wpływ naszego ubioru na innych,
- jak często dochodzi do nieporozumień lub często źle odczytujemy publiczne komunikaty, ze względu na złe rozumienie definicji słów. [Sama byłam zaskoczona, ile definicji znam w niepełnym stopniu.]
- różnice między kobietą i mężczyzny, np.: w przypadku poczucia humoru.

Ciekawa i szybka lektura, naprawdę rozszerza spojrzenie na komunikację społeczną. 

Zbiór kilkunastu artykułów uniwersyteckich popartych wynikami badań. Wartościowa książka, zwróciła moją uwagę na takie kwestie jak:
- wpływ naszego ubioru na innych,
- jak często dochodzi do nieporozumień lub często źle odczytujemy publiczne komunikaty, ze względu na złe rozumienie definicji słów. [Sama byłam zaskoczona, ile definicji znam w niepełnym stopniu.]
- różnice... 

więcej



mniej





Pokaż mimo to


",
"
zgłębianie Słowa Bożego w lectio divina ",Innocenzo Gargano OSB Cam,"
poradniki ",Salwator,"
8389289121 ","
z prawdziwą satysfakcją oddajemy do rąk Czytelników publikację sesji zgłębianie Słowa Bożego w lectio divina, którą przeprowadził o. Innocezno Gargano OSB Cam... ",,"
2003-01-01 ","
2003-01-01 ","
112 ","
polski ",,,
"
Zagadnienia teorii stosowania prawa. Doktryna i tezy orzecznictwa ",Leszek Leszczyński,"
nauki społeczne (psychologia, socjologia, itd.) ",Zakamycze,"
8373331425 ",,,"
2003-01-01 ","
2003-01-01 ","
364 ","
polski ",,"

Książka czytana na ostatnim roku studiów. Wówczas niewiele z niej rozumiałem ale później, już w czasie pracy zawodowej kilkukrotnie do nie wracałem. I zawsze pomagała. Pomagała zrozumieć czym jest prawo i jak je należy interpretować. To jest podręcznik akademicki i przekazuję wiadomości na sposób akademicki, ale żeby dobrze je przyswoić należy naprawdę się w niego wgłębić. 
Autor – prof. Leszek Leszczyński to i praktyk i świetny teoretyk, profesor wykładający na UMCS w Lublinie. Zdawałem u niego chyba najtrudniejszy egzamin na studiach. Nie taki gdzie wystarczało napisać co się wcześniej „wykuło” ale taki właśnie gdzie to czego się nauczyło przełożyć na praktykę ubraną w postać pytania akademickiego. 

Książka czytana na ostatnim roku studiów. Wówczas niewiele z niej rozumiałem ale później, już w czasie pracy zawodowej kilkukrotnie do nie wracałem. I zawsze pomagała. Pomagała zrozumieć czym jest prawo i jak je należy interpretować. To jest podręcznik akademicki i przekazuję wiadomości na sposób akademicki, ale żeby dobrze je przyswoić należy naprawdę się w niego wgłębić.... 

więcej



mniej





Pokaż mimo to


",
"
W domu ",praca zbiorowa,"
literatura dziecięca ",Aksjomat,"
8371182155 ","
Kolorowa książeczka dla najmłodszych przedstawiająca rzeczy znajduące się w każdym domu.

il. Małgorzata Cieślak ",,"
2003-01-01 ","
2003-01-01 ","
14 ","
polski ",,,
"
Polityka Rosji w kwestii polskiej w pierwszym roku Wielkiej Wojny 1914 - 1915 ",Aleksander Achmatowicz,"
powieść historyczna ",Neriton,"
9788388973673 ","
 Praca wypełnia lukę w polskiej historiografii na temat stosunków polsko-rosyjskich w XX w. Opisuje politykę rosyjską szczebla ogólnopaństwowego i lokalnego wobec Polaków, współpracy organizacji polskich (np. Komitetów Obywatelskich) z administracją rosyjską w czasie wojny, prezentując nieznane dotąd fakty. Autor wykazuje również, że sprawa polska stanowiła odrębny, ważny przedmiot aktywności międzynarodowej Cesarstwa. ",,"
2003-01-01 ","
2003-01-01 ","
404 ","
polski ",,,
"
Zmierzch pułkowników ",Janusz Wachowski,"
literatura piękna ",Von Borowiecky,"
8387689548 ","
Opowiadania powstałe z doświadczeńoficera kontrwywiadu wojskowego, ujawniające militarne zaplecze tej jednostki. ",,"
2003-01-01 ","
2003-01-01 ","
191 ","
polski ",,,
"
Niebo pośród nas - Autentyczne relacje o anielskich interwencjach ",praca zbiorowa,"
religia ",Exter,"
8386029781 ",,,"
2003-01-01 ","
2003-01-01 ",,"
polski ",,"

Piękna książka o interwencjach aniołów. 
Pokazuje że istnieją naprawdę i tylko czekają aż się do nich zwrócimy po pomoc. Dziękujmy Bogu za naszych Aniołów Stróżów.pamietajcie nigdy nie jesteśmy sami.polecam do przeczytania! :) 

Piękna książka o interwencjach aniołów. 
Pokazuje że istnieją naprawdę i tylko czekają aż się do nich zwrócimy po pomoc. Dziękujmy Bogu za naszych Aniołów Stróżów.pamietajcie nigdy nie jesteśmy sami.polecam do przeczytania! :) 



Pokaż mimo to


",
"
3 Armia Sowiecka w agresji na Polskę 1939 roki ",Czesław Grzelak,"
powieść historyczna ",Neriton,"
838897355X ","
Dokument źródłowy dotyczący udziału w agresji na Polskę we wrześniu 1939 roku Armii Frontu Białoruskiego. Dokument ten szczegółowo prezentuje przygotowanie i przebieg agresji przez związki taktyczne, służby i jednostki wsparcia 3. Armii, o czym bardzo drobiazgowo informuje także jego spis treści. ",,"
2003-01-01 ","
2003-01-01 ","
234 ","
polski ",,,
"
Sobór Watykański II a wolność religijna ",Michael Davies,"
religia ",Te Deum Sp. z o. o.,"
838777071X ","
Nadprzyrodzonym zadaniem Kościoła świętego jest uchronienie ludzkości przed upadkiem. Może to uczynić jedynie poprzez powrót do bezkompromisowego nauczania przedsoborowych papieży o tym, że państwo winno oprzeć swe prawodawstwo na prawach Chrystusa-Króla.

W tej książce autor udowadnia, że Sobór Watykański II porzucił to nauczanie, kiedy ogłosił Deklarację o wolności religijnej Dignitatis humanae, która umożliwiła Kościołowi uznanie i przyjęcie haseł rewolucji francuskiej: wolność, równość, braterstwo — to słynne motto stało się kwintesencją Vaticanum II. ",,"
2003-01-01 ","
2003-01-01 ","
352 ","
polski ",,,
"
Mikologia. Przewodnik do ćwiczeń terenowych i laboratoryjnych ",Anna Bujakiewicz,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Bogucki Wydawnictwo Naukowe,"
8389290243 ","
W przewodniku przedstawiono ogólną charakterystykę grzybów, systematykę oraz formy troficzno-siedliskowe tych organizmów. Zasadniczą częścią przewodnika jest omówienie zagadnienia udziału grzybów wielkoowocnikowych w fitocenozach wybranych zespołów leśnych w środkowej Wielkopolsce. Przewodnik ukazuje też najważniejsze cechy owocników grzybów (macromycetes) przydatne w identyfikacji gatunku. ","
Mikologia. Przewodnik do ćwiczeń terenowych i laboratoryjnych ","
2003-01-01 ","
2003-01-01 ","
92 ","
polski ",,"

Dobrych książek o grzybach jest w Polsce niewiele. Ta jest jedną z lepszych jakie miałem w rękach. Nie jest to kolorowy przewodnik dla grzybiarza. To porządne, wybitne wręcz wydawnictwo omawiające grzyby i pomocne w ćwiczeniach laboratoryjnych i zajęciach terenowych.
Książka rozpoczyna się krótkim wstępem. Po nim autorki przedstawiają charakterystykę grzybów i ich pozycję w świecie organizmów żywych. Następnie omówiona zostaje systematyka grzybów przyjęta w przewodniku. Trzeci rozdział omawia grupy troficzno-siedliskowe grzybów (grzyby symbiotyczne, pasożytnicze, saprotroficzne, wewnętrzne - endofity). Czwarty rozdział mówi o grzybach wielkoowocnikowych w wybranych zbiorowiskach leśnych środkowej Wielkopolski. Udział grzybów rozpatrywany jest w fitocenozach łęgu wiązowo-jesionowego, grądu niskiego i wysokiego, buczyny niżowej, subatlantyckiego boru świeżego oraz boru chrobotkowego. Ostatni rozdział zajmuje się cechami morfologicznymi grzybów wielkoowocnikowych przydatnymi przy identyfikacji gatunku. Omówione zostają najważniejsze cechy makroskopowe i mikroskopowe, które należy przy oznaczaniu grzybów wziąć pod uwagę.
Książka dla miłośnika biologii będzie wielce interesująca. Przewodnik jest niezwykle ciekawy i może być bardzo przydatny zarazem. Znakomita to publikacja. Pochwały cisną się na usta i zachęcam do lektury tej nietuzinkowej książki. 

Dobrych książek o grzybach jest w Polsce niewiele. Ta jest jedną z lepszych jakie miałem w rękach. Nie jest to kolorowy przewodnik dla grzybiarza. To porządne, wybitne wręcz wydawnictwo omawiające grzyby i pomocne w ćwiczeniach laboratoryjnych i zajęciach terenowych.
Książka rozpoczyna się krótkim wstępem. Po nim autorki przedstawiają charakterystykę grzybów i ich pozycję w... 

więcej



mniej





Pokaż mimo to


",
"
Mýty kmene Čechů (7.-10. století). Tři studie ke ´Starým pověstem českým´ ",Dušan Třeštík,"
historia ",Nakladatelství Lidové noviny,"
80-7106-646-X ","
Již potřetí za poslední desetiletí se náš nejrespektovanější znalec raného středověku Dušan Třeštík vyslovuje k nejstaršímu období našich dějin. Tentokrát se ponořil do časů ještě starších, do světa mýtů a pověstí, zahalujících počátky českých Slovanů v šestém a následujících staletích. Kromě originálních nápadů se opírá především o komparativní metodu s množstvím analogií mířící do nejrůznějších částí Evropy. Postupně se tak zabývá indoevropskými mýty o stvoření světa, lidí a o prvních králích – tedy vznikem spořádané společnosti. Dalšími tematickými okruhy jsou pověst o dobytí či zaujetí země, tj. o příchodu Čechů a jim v protikladu Chorvatů, přemyslovská pověst o Přemyslu Oráči, pověst o založení Prahy, pověst o hadačce Libuši a založení Prahy, nakonec pak nastolovací rituál. ","
Mýty kmene Čechů (7.-10. století). Tři studie ke ´Starým pověstem českým´ ","
2003-01-01 ",,"
292 ","
czeski ",,,
"
Leksykon papieży pontyfikaty od Piotra Apostoła do Jana Pawła II ",Richard McBrien,"
historia ",Świat Książki,"
8373117644 ",,,"
2003-01-01 ","
2003-01-01 ","
352 ","
polski ",,,
"
W szczelinach czasu ",Stefan Bukowski,"
ezoteryka, senniki, horoskopy ",Stu­dio Astrop­sy­cho­lo­gii,"
8373770577 ","
Sny są nie tylko formą wypoczynki i regeneracją organizmu. Mogą również stać się skutecznym narzędziem zarówno w rozwiązywaniu problemów dnia codziennego, jak i w rozwoju duchowym. wystarczy tylko uświadomić sobie podczas snu, że śnimy, a wtedy możemy zmieniać jego treść , dokonywać korekt, a nawet poważnych zmian w strukturze naszej świadomości. Dzięki temu mamy możliwość wniesienia w nasze życie wiele radości, wiedzy i sensu egzystencji. Koniecznym jednak warunkiem, aby wejść w taki stan świadomości, jest stosowanie odpowiednich ćwiczeń medytacji, jak choćby tych zawartych w książce. ",,"
2003-01-01 ","
2003-01-01 ","
167 ","
polski ",,,
"
Więzienie jako instytucja karna i resocjalizacyjna ",Henryk Machel,"
nauki społeczne (psychologia, socjologia, itd.) ",Arche,"
8389356104 ",,,"
2003-01-01 ","
2003-01-01 ","
367 ","
polski ",,,
"
ABC form muzycznych - Analizy ",Danuta Wójcik,"
muzyka ",Musica Iagellonica,,"
Zbiór opisowych analiz kompozycji najczęściej spotykanych na lekcjach form muzycznych w średnich szkołach muzycznych. Książka stanowi cenne uzupełnienie wcześniejszej publikacji (ABC form muzycznych). Autorka skupia się przede wszystkim na analizie dzieł fortepianowych (forma trzyczęściowa typu repryzowego, rondo, fuga, wariacje, forma sonatowa, cykl sonatowy), ale przybliża też problem analizy pieśni solowej i fugi wokalnej. Każda z form jest krótko scharakteryzowana przed właściwą analizą. Książka, poprzez ustalony tok postępowania w odniesieniu do poszczególnych form, ma na celu wyrobienie u uczniów określonych nawyków analitycznych. Zbiór analiz jest tu tylko punktem wyjścia do dalszej - samodzielnej już pracy nad utworem. ",,"
2003-01-01 ","
2003-01-01 ","
112 ","
polski ",,,
"
Samotności przytul mnie ",Jan Twardowski,"
poezja ",Parnas,"
8386087587 ",,,"
2003-01-01 ","
2003-01-01 ","
85 ","
polski ",,,
